0.33708012776721175,0.12196402750700867,0.12196402750700867,0.34787435159184
0.44027983973351553,0.07632005043405109,0.0763200504340511,0.6246477188480355
0.7120025108838584,0.05841238599438373,0.05841238599438374,0.7955676556282733
0.20618634376621298,-0.01539871565740792,-0.015398715657407915,0.7858326389693828
0.22596831938542755,0.03915933330886399,0.03915933330886398,0.24240460625522753
0.23070238832535842,-0.005586657769643184,-0.005586657769643181,0.22996183782388113
0.19619685862528916,0.009896844569301663,0.009896844569301658,1.0526371793176792
0.4635973197454206,0.28331220500637544,0.28331220500637544,0.6241676323390947
0.4642906757630213,-0.2795053214631968,-0.2795053214631968,0.5609288640293814
0.3869212770466845,0.03519927649739173,0.035199276497391734,0.20362165018162443
